#{"t_start": 1631274958.9852774, "env_id": null}
r,l,t 
1.095238,5,429.455252
1.214286,10,429.495291
1.309524,14,429.553183
1.095238,5,429.57515
1.095238,5,429.599086
1.214286,10,429.643966
-0.857143,7,429.676828
1.142857,7,429.707745
1.071429,4,429.726695
1.071429,4,429.746776
1.142857,7,429.773736
1.071429,4,429.793683
1.142857,7,429.825602
1.071429,4,429.846587
1.071429,4,429.866489
-0.857143,7,429.900398
1.119048,6,429.927343
1.071429,4,429.948269
1.071429,4,429.968216
1.071429,4,429.988162
1.071429,4,430.007114
1.071429,4,430.02706
1.071429,4,430.045976
1.119048,6,430.0739
1.119048,6,430.098867
1.166667,8,430.134737
1.285714,13,430.184604
1.142857,7,430.215521
1.071429,4,430.233512
1.071429,4,430.24948
1.071429,4,430.484071
1.214286,10,430.52778
1.071429,4,430.545309
1.119048,6,430.573234
1.071429,4,430.592219
1.214286,10,430.635265
1.142857,7,430.666179
-9.785714,10,430.707038
1.071429,4,430.72399
1.071429,4,430.743937
1.071429,4,430.763885
1.071429,4,430.781974
1.119048,6,430.808076
1.119048,6,430.836565
-0.880952,6,430.865487
1.214286,10,430.908337
1.190476,9,430.944241
1.166667,8,430.97915
1.071429,4,430.998486
1.071429,4,431.016428
1.190476,9,431.053348
1.071429,4,431.072297
1.071429,4,431.09068
1.166667,8,431.123846
1.071429,4,431.142251
1.071429,4,431.161198
1.190476,9,431.201092
1.238095,11,431.247729
1.071429,4,431.267676
-0.809524,9,431.310563
1.238095,11,431.357401
1.071429,4,431.373359
1.071429,4,431.391752
1.095238,5,431.414732
1.119048,6,431.439624
1.285714,13,431.494596
1.095238,5,431.518583
1.071429,4,431.536484
1.095238,5,431.557393
1.095238,5,431.579335
1.166667,8,431.832612
1.071429,4,431.852572
1.095238,5,431.876508
1.119048,6,431.905612
1.309524,14,431.965166
1.095238,5,431.988069
-0.880952,6,432.015592
1.095238,5,432.038524
1.071429,4,432.055499
-0.809524,9,432.094347
1.095238,5,432.116288
-9.833333,8,432.151196
1.190476,9,432.191658
1.095238,5,432.220543
1.190476,9,432.264781
1.190476,9,432.308665
1.190476,9,432.358531
1.071429,4,432.385462
1.166667,8,432.42984
1.333333,15,432.505119
1.071429,4,432.526064
1.095238,5,432.551993
1.261905,12,432.60685
1.095238,5,432.632745
1.166667,8,432.666653
1.238095,11,432.710037
1.190476,9,432.753882
1.071429,4,432.77486
1.119048,6,432.809767
1.095238,5,432.839686
1.071429,4,432.864593
1.214286,10,432.917445
1.071429,4,432.939424
-9.785714,10,432.987259
1.071429,4,433.008203
1.071429,4,433.028188
1.071429,4,433.051127
1.190476,9,433.325593
1.119048,6,433.354481
1.238095,11,433.403804
1.095238,5,433.42741
-0.857143,7,433.461391
1.071429,4,433.483322
1.166667,8,433.523213
1.095238,5,433.548487
1.119048,6,433.576394
1.119048,6,433.605746
1.071429,4,433.626657
1.190476,9,433.664608
1.119048,6,433.692516
1.095238,5,433.716417
-0.761905,11,433.763291
1.142857,7,433.7982
1.071429,4,433.817182
1.071429,4,433.836129
1.095238,5,433.860065
1.285714,13,433.920902
1.166667,8,433.957771
-9.690476,14,434.014625
1.095238,5,434.03775
1.190476,9,434.076729
-0.761905,11,434.123934
1.071429,4,434.142882
1.214286,10,434.188765
-9.738095,12,434.241627
1.071429,4,434.266519
1.071429,4,434.28846
1.071429,4,434.308406
1.214286,10,434.358273
1.095238,5,434.3862
1.261905,12,434.445041
1.190476,9,434.488721
1.071429,4,434.509665
-0.904762,5,434.760997
1.071429,4,434.78249
1.071429,4,434.801481
1.071429,4,434.820919
1.071429,4,434.840831
1.309524,14,434.903125
1.119048,6,434.929649
1.214286,10,434.976523
1.071429,4,434.995472
1.238095,11,435.045339
1.071429,4,435.06728
1.071429,4,435.087227
1.190476,9,435.125126
1.071429,4,435.145072
1.190476,9,435.185997
1.190476,9,435.227851
1.190476,9,435.266796
1.119048,6,435.292678
1.071429,4,435.312666
1.095238,5,435.333606
-0.880952,6,435.361494
1.095238,5,435.384432
1.190476,9,435.422331
-0.880952,6,435.450305
1.214286,10,435.48912
1.071429,4,435.508019
1.071429,4,435.526388
1.142857,7,435.558302
-9.785714,10,435.597617
1.238095,11,435.643456
1.238095,11,435.685814
1.095238,5,435.707755
1.071429,4,435.725707
1.071429,4,435.743059
1.142857,7,435.771981
1.166667,8,435.805891
1.190476,9,435.843675
1.071429,4,435.862626
1.071429,4,435.881572
1.119048,6,436.126434
1.238095,11,436.185943
1.214286,10,436.239581
1.142857,7,436.275672
1.071429,4,436.295621
-0.809524,9,436.334479
1.119048,6,436.361407
1.119048,6,436.386378
1.190476,9,436.42322
1.190476,9,436.460435
1.119048,6,436.487354
1.190476,9,436.525258
1.095238,5,436.548192
1.071429,4,436.567141
1.071429,4,436.587088
1.285714,13,436.639947
1.095238,5,436.662885
1.071429,4,436.681834
1.071429,4,436.700779
1.119048,6,436.726714
1.214286,10,436.768601
1.142857,7,436.79952
1.071429,4,436.817471
1.214286,10,436.859361
1.071429,4,436.87731
1.071429,4,436.89626
1.071429,4,436.915209
1.095238,5,436.93815
1.095238,5,436.960091
1.214286,10,437.001978
1.071429,4,437.01993
1.166667,8,437.054432
1.095238,5,437.076378
1.142857,7,437.100308
1.238095,11,437.14519
1.142857,7,437.176109
1.142857,7,437.204033
-0.833333,8,437.236939
-0.857143,7,437.490296
1.071429,4,437.512814
1.333333,15,437.592949
1.166667,8,437.639832
1.095238,5,437.670748
1.095238,5,437.700669
1.071429,4,437.726599
-0.857143,7,437.761687
1.142857,7,437.794632
1.095238,5,437.821565
1.071429,4,437.840512
-0.833333,8,437.879407
1.190476,9,437.92329
1.119048,6,437.953177
1.238095,11,438.002045
1.190476,9,438.040941
1.071429,4,438.061884
1.095238,5,438.085644
1.071429,4,438.103564
1.071429,4,438.122514
1.071429,4,438.141463
1.190476,9,438.185346
1.071429,4,438.208284
1.142857,7,438.239051
1.119048,6,438.26598
1.119048,6,438.2949
1.119048,6,438.323796
1.095238,5,438.346734
1.071429,4,438.367678
1.214286,10,438.407572
1.166667,8,438.444895
1.095238,5,438.469826
1.190476,9,438.508722
1.095238,5,438.533656
1.095238,5,438.558591
1.095238,5,438.583492
1.071429,4,438.60347
1.142857,7,438.635391
1.261905,12,438.682225
1.071429,4,438.700177
1.119048,6,438.919628
1.095238,5,438.944206
1.119048,6,438.972994
-0.857143,7,439.004908
1.071429,4,439.023858
1.095238,5,439.048077
1.142857,7,439.078996
-0.880952,6,439.106919
-0.714286,13,439.16277
1.071429,4,439.18172
1.214286,10,439.224604
1.095238,5,439.246548
1.190476,9,439.284447
1.071429,4,439.302397
1.095238,5,439.326336
1.142857,7,439.357251
1.261905,12,439.408114
1.095238,5,439.430058
1.071429,4,439.448967
1.214286,10,439.489887
1.190476,9,439.530782
1.119048,6,439.55967
-0.714286,13,439.617516
1.071429,4,439.641451
1.095238,5,439.665421
1.166667,8,439.706315
1.095238,5,439.731247
1.095238,5,439.761165
1.166667,8,439.798067
1.071429,4,439.821005
1.095238,5,439.842954
1.142857,7,439.876526
1.166667,8,439.911891
1.071429,4,439.932836
1.071429,4,439.952823
1.071429,4,439.971279
1.071429,4,439.990923
1.095238,5,440.012498
1.071429,4,440.031447
1.071429,4,440.052356
1.071429,4,440.072336
1.095238,5,440.318599
1.190476,9,440.363787
1.166667,8,440.39866
1.071429,4,440.416612
1.071429,4,440.435561
1.071429,4,440.454076
1.095238,5,440.476615
1.119048,6,440.502555
1.166667,8,440.534428
1.095238,5,440.558398
1.166667,8,440.592308
1.238095,11,440.639187
-9.714286,13,440.692007
1.261905,12,440.742908
1.261905,12,440.792774
1.166667,8,440.827682
1.071429,4,440.84759
1.238095,11,440.887493
1.261905,12,440.934367
1.095238,5,440.957306
1.095238,5,440.978494
1.238095,11,441.019422
1.190476,9,441.056326
1.095238,5,441.078264
1.095238,5,441.100169
1.071429,4,441.118157
1.119048,6,441.145089
1.166667,8,441.178997
1.095238,5,441.200939
-9.761905,11,441.24877
1.095238,5,441.269715
1.095238,5,441.292412
1.190476,9,441.330311
1.190476,9,441.369505
-0.761905,11,441.61465
1.071429,4,441.639583
1.119048,6,441.670887
1.071429,4,441.691644
1.071429,4,441.710589
1.190476,9,441.748454
1.071429,4,441.767404
1.095238,5,441.791847
1.166667,8,441.825755
1.071429,4,441.842759
1.071429,4,441.859811
1.166667,8,441.891765
1.119048,6,441.918653
1.071429,4,441.934611
1.071429,4,441.951566
1.071429,4,441.968521
1.071429,4,441.98747
1.071429,4,442.004424
1.190476,9,442.041851
1.095238,5,442.064787
1.119048,6,442.091718
1.142857,7,442.11861
-9.761905,11,442.160531
1.071429,4,442.1821
1.095238,5,442.204566
1.166667,8,442.240379
1.190476,9,442.2784
1.095238,5,442.298658
-0.785714,10,442.343038
1.095238,5,442.36694
1.071429,4,442.386927
1.095238,5,442.407786
1.214286,10,442.449342
-9.738095,12,442.497214
-0.738095,12,442.549109
1.166667,8,442.580989
1.095238,5,442.60692
1.333333,15,442.67992
1.238095,11,442.73458
1.071429,4,443.011981
1.142857,7,443.045926
1.095238,5,443.06883
1.071429,4,443.088996
1.119048,6,443.11493
1.142857,7,443.146807
1.071429,4,443.163763
1.166667,8,443.207683
1.071429,4,443.229619
1.095238,5,443.262533
1.071429,4,443.284441
1.095238,5,443.31037
1.071429,4,443.331314
1.119048,6,443.366259
-0.833333,8,443.409106
1.071429,4,443.432496
1.166667,8,443.476379
1.238095,11,443.532229
1.071429,4,443.557162
1.071429,4,443.580101
1.190476,9,443.625979
1.071429,4,443.646924
1.095238,5,443.676843
1.095238,5,443.702774
1.071429,4,443.727706
1.071429,4,443.749648
1.142857,7,443.78655
1.095238,5,443.814508
1.095238,5,443.8424
1.238095,11,443.895259
1.166667,8,443.93216
1.071429,4,443.958131
-0.738095,12,444.017931
1.071429,4,444.041901
1.071429,4,444.064805
1.166667,8,444.108723
1.071429,4,444.130662
1.095238,5,444.158554
1.190476,9,444.205904
1.166667,8,444.239719
1.071429,4,444.261664
1.166667,8,444.297531
1.071429,4,444.316481
1.095238,5,444.541428
1.071429,4,444.558804
1.095238,5,444.582697
1.142857,7,444.614301
1.166667,8,444.649327
1.071429,4,444.669746
1.095238,5,444.693682
-0.833333,8,444.732575
1.142857,7,444.759466
1.071429,4,444.777418
1.071429,4,444.796367
1.190476,9,444.834266
-9.714286,13,444.89284
1.071429,4,444.916776
1.095238,5,444.945699
-9.714286,13,445.000883
1.190476,9,445.035751
-0.785714,10,445.084619
-0.904762,5,445.109114
1.142857,7,445.138037
1.071429,4,445.154623
1.095238,5,445.177564
1.071429,4,445.196511
1.166667,8,445.230381
1.214286,10,445.270275
1.095238,5,445.291428
1.071429,4,445.310381
1.071429,4,445.328269
1.095238,5,445.351208
1.166667,8,445.38581
-0.904762,5,445.41174
1.166667,8,445.44668
-0.809524,9,445.488569
-9.738095,12,445.537472
1.214286,10,445.587272
1.095238,5,445.611239
-0.928571,4,445.633147
1.095238,5,445.661073
1.095238,5,445.687004
1.095238,5,446.049035
1.095238,5,446.076396
1.190476,9,446.119847
1.095238,5,446.143782
1.119048,6,446.172387
1.119048,6,446.20227
-0.904762,5,446.229198
1.095238,5,446.254262
1.071429,4,446.27521
1.119048,6,446.302101
1.095238,5,446.325078
1.142857,7,446.354992
1.071429,4,446.375965
-0.880952,6,446.403876
1.071429,4,446.421812
1.142857,7,446.453733
1.190476,9,446.49363
1.095238,5,446.517561
1.071429,4,446.538506
1.071429,4,446.559411
1.238095,11,446.607323
1.285714,13,446.661168
1.214286,10,446.704443
-0.809524,9,446.744395
1.166667,8,446.77731
-0.857143,7,446.810221
1.142857,7,446.840106
1.095238,5,446.86308
1.095238,5,446.88698
1.095238,5,446.912946
1.071429,4,446.932892
1.190476,9,446.977772
-0.833333,8,447.020623
1.095238,5,447.047587
1.095238,5,447.075511
1.095238,5,447.103405
1.119048,6,447.135356
1.071429,4,447.161282
1.095238,5,447.192198
1.119048,6,447.227105
1.071429,4,447.250046
1.119048,6,447.285914
-9.714286,13,447.622518
1.285714,13,447.691331
1.071429,4,447.714302
1.119048,6,447.748211
1.071429,4,447.775017
1.095238,5,447.799197
1.119048,6,447.829152
1.190476,9,447.870614
1.119048,6,447.898428
1.095238,5,447.925355
1.095238,5,447.948826
-0.857143,7,447.981738
-0.904762,5,448.009627
1.214286,10,448.051513
1.238095,11,448.098387
1.285714,13,448.150286
1.119048,6,448.17726
1.095238,5,448.201196
1.071429,4,448.224135
1.071429,4,448.243084
1.071429,4,448.26319
1.071429,4,448.282141
1.071429,4,448.301051
1.095238,5,448.32399
1.238095,11,448.370014
1.095238,5,448.393989
-0.785714,10,448.442005
1.071429,4,448.459981
1.095238,5,448.482929
1.238095,11,448.532744
1.119048,6,448.560709
1.095238,5,448.5866
1.071429,4,448.602557
1.285714,13,448.657601
1.214286,10,448.700597
1.071429,4,448.718549
1.119048,6,448.736333
-0.809524,9,448.968925
-9.785714,10,449.015788
1.071429,4,449.03141
1.095238,5,449.04707
1.166667,8,449.078313
1.071429,4,449.093895
1.095238,5,449.130129
1.238095,11,449.178002
1.071429,4,449.197274
1.095238,5,449.222166
1.238095,11,449.265053
1.214286,10,449.310063
1.166667,8,449.346004
1.238095,11,449.397884
1.095238,5,449.421791
1.238095,11,449.471634
-0.738095,12,449.527517
1.119048,6,449.557467
1.190476,9,449.594304
1.071429,4,449.6145
1.095238,5,449.637444
1.095238,5,449.654362
1.166667,8,449.685604
1.071429,4,449.721985
1.071429,4,449.748914
-0.833333,8,449.798779
1.190476,9,449.843659
1.071429,4,449.864602
1.071429,4,449.883552
1.285714,13,449.935767
1.095238,5,449.951391
1.071429,4,449.967013
1.190476,9,450.020766
1.071429,4,450.040714
1.071429,4,450.06096
1.095238,5,450.082901
1.071429,4,450.101851
1.142857,7,450.133482
1.071429,4,450.15343
1.071429,4,450.427196
-9.809524,9,450.477265
1.261905,12,450.524166
1.166667,8,450.555384
1.142857,7,450.58823
-0.690476,14,450.657651
1.166667,8,450.697545
1.095238,5,450.72351
1.142857,7,450.76237
1.214286,10,450.80891
1.071429,4,450.828569
1.071429,4,450.85051
1.095238,5,450.878435
1.119048,6,450.903407
1.166667,8,450.93539
1.071429,4,450.957216
1.071429,4,450.974171
-0.833333,8,451.007121
1.071429,4,451.027071
1.071429,4,451.046796
1.071429,4,451.06611
1.071429,4,451.085061
1.071429,4,451.104009
1.309524,14,451.171789
1.071429,4,451.19178
1.166667,8,451.23063
1.214286,10,451.281187
1.095238,5,451.309078
1.285714,13,451.379372
1.071429,4,451.400315
1.119048,6,451.429238
1.190476,9,451.472677
-0.857143,7,451.512569
1.119048,6,451.542489
1.238095,11,451.591359
1.071429,4,451.610307
1.095238,5,451.634243
1.071429,4,451.84994
1.095238,5,451.881146
1.071429,4,451.896766
1.071429,4,451.928009
-0.857143,7,451.959251
1.166667,8,451.990494
1.142857,7,452.021738
1.190476,9,452.068602
1.071429,4,452.084223
1.166667,8,452.115464
1.119048,6,452.146706
1.142857,7,452.17795
1.166667,8,452.21885
1.214286,10,452.260738
1.095238,5,452.283678
1.285714,13,452.378423
1.095238,5,452.455217
1.190476,9,452.575896
1.095238,5,452.643715
1.071429,4,452.670642
1.095238,5,452.70156
1.166667,8,452.750428
1.071429,4,452.774364
1.119048,6,452.811266
1.071429,4,452.834204
1.071429,4,452.854153
-9.761905,11,452.902024
1.142857,7,452.935934
-0.761905,11,452.988793
1.095238,5,453.014723
1.238095,11,453.067581
1.190476,9,453.112462
1.071429,4,453.133154
1.071429,4,453.152065
-0.857143,7,453.183979
1.095238,5,453.208959
1.119048,6,453.23452
1.071429,4,453.253466
1.095238,5,453.278363
1.166667,8,453.510253
1.071429,4,453.525912
-0.785714,10,453.572738
-0.857143,7,453.604019
1.238095,11,453.650896
1.095238,5,453.682086
-0.880952,6,453.697747
1.190476,9,453.744574
1.119048,6,453.775816
1.071429,4,453.791438
1.166667,8,453.838302
1.095238,5,453.853923
1.095238,5,453.869546
1.071429,4,453.900788
1.142857,7,453.93203
1.214286,10,453.963273
1.214286,10,454.010137
1.095238,5,454.025758
1.095238,5,454.057001
1.071429,4,454.072621
1.071429,4,454.088242
1.095238,5,454.119486
1.071429,4,454.135107
1.119048,6,454.16635
1.071429,4,454.181972
-0.928571,4,454.197591
1.095238,5,454.226381
1.071429,4,454.244333
1.071429,4,454.261377
1.119048,6,454.288254
1.119048,6,454.313522
1.095238,5,454.333311
1.071429,4,454.351263
1.142857,7,454.381236
1.190476,9,454.415777
1.095238,5,454.438017
1.071429,4,454.456105
1.095238,5,454.478408
1.238095,11,454.52628
1.071429,4,454.545231
1.095238,5,454.568167
1.095238,5,454.592066
1.071429,4,454.61301
1.071429,4,454.634952
1.119048,6,454.661488
1.071429,4,454.870364
1.071429,4,454.887568
1.119048,6,454.915593
1.119048,6,454.9432
1.190476,9,454.980007
1.071429,4,454.995667
1.071429,4,455.011288
1.095238,5,455.02687
1.119048,6,455.058153
1.071429,4,455.073771
1.095238,5,455.105014
1.166667,8,455.136258
1.142857,7,455.167499
1.095238,5,455.183122
1.190476,9,455.232191
1.095238,5,455.25517
1.071429,4,455.274115
1.071429,4,455.293065
1.214286,10,455.334956
1.261905,12,455.383822
-0.738095,12,455.433759
-9.714286,13,455.484572
1.166667,8,455.518523
1.214286,10,455.559413
1.095238,5,455.581353
1.142857,7,455.611233
1.071429,4,455.630221
1.142857,7,455.660141
1.238095,11,455.704024
1.071429,4,455.722974
1.071429,4,455.740925
1.095238,5,455.763863
1.142857,7,455.793787
1.119048,6,455.820717
1.071429,4,455.838668
1.095238,5,455.860609
1.142857,7,455.890524
-0.833333,8,455.925431
1.238095,11,456.15354
1.071429,4,456.169167
1.238095,11,456.223761
1.071429,4,456.242736
1.071429,4,456.261686
1.071429,4,456.280193
1.238095,11,456.325372
-0.761905,11,456.372245
1.071429,4,456.391194
1.214286,10,456.432093
1.095238,5,456.455024
1.095238,5,456.476968
1.238095,11,456.521847
1.333333,15,456.581684
1.190476,9,456.619585
1.071429,4,456.638528
1.214286,10,456.679436
1.071429,4,456.698374
1.071429,4,456.717322
1.142857,7,456.746244
1.142857,7,456.777165
1.095238,5,456.799104
1.214286,10,456.841003
1.119048,6,456.866921
1.071429,4,456.885871
1.071429,4,456.903824
1.071429,4,456.921739
1.071429,4,456.939729
1.190476,9,456.977635
1.214286,10,457.018518
1.095238,5,457.041456
1.071429,4,457.059409
1.095238,5,457.082346
1.071429,4,457.101304
1.190476,9,457.138196
1.166667,8,457.172107
1.238095,11,457.218982
1.119048,6,457.244916
1.071429,4,457.455767
1.238095,11,457.499878
1.071429,4,457.517969
1.166667,8,457.552333
1.095238,5,457.575613
1.261905,12,457.623483
1.119048,6,457.65041
1.119048,6,457.677339
1.190476,9,457.716236
1.214286,10,457.758085
1.214286,10,457.801007
1.071429,4,457.819962
1.190476,9,457.858855
1.190476,9,457.897751
1.095238,5,457.919691
1.071429,4,457.938653
1.071429,4,457.958584
1.261905,12,458.007456
1.095238,5,458.030392
-0.880952,6,458.059316
1.238095,11,458.105193
1.071429,4,458.124142
-0.857143,7,458.156058
1.190476,9,458.194954
1.095238,5,458.220848
1.142857,7,458.257749
1.071429,4,458.277695
1.142857,7,458.307786
-0.809524,9,458.345422
1.119048,6,458.370443
1.142857,7,458.417278
1.119048,6,458.444245
1.190476,9,458.482662
1.142857,7,458.512582
1.095238,5,458.536501
1.071429,4,458.55545
1.071429,4,458.575361
1.214286,10,458.806667
1.071429,4,458.825613
-0.809524,9,458.865504
-0.857143,7,458.897419
1.190476,9,458.936315
-0.833333,8,458.973213
1.214286,10,459.021051
1.142857,7,459.055958
1.071429,4,459.074473
1.142857,7,459.104011
1.119048,6,459.129145
1.261905,12,459.178016
-0.833333,8,459.212929
1.119048,6,459.23985
-0.904762,5,459.26279
1.095238,5,459.284729
1.071429,4,459.30368
1.071429,4,459.321632
1.095238,5,459.343573
1.071429,4,459.361524
1.071429,4,459.380473
1.190476,9,459.426311
1.142857,7,459.4682
1.119048,6,459.495126
1.095238,5,459.518065
1.095238,5,459.541121
1.166667,8,459.576181
1.214286,10,459.619067
1.119048,6,459.645993
1.071429,4,459.665903
1.071429,4,459.685849
1.095238,5,459.712778
-0.809524,9,459.758655
1.071429,4,459.780596
1.095238,5,459.803178
1.071429,4,459.82013
1.071429,4,459.839086
-0.857143,7,459.869996
1.071429,4,459.887948
1.238095,11,459.932828
1.166667,8,460.15928
1.071429,4,460.176071
1.261905,12,460.223797
1.071429,4,460.241459
1.095238,5,460.263401
1.142857,7,460.292737
1.095238,5,460.315929
-0.761905,11,460.361887
1.238095,11,460.406767
1.071429,4,460.424719
-0.833333,8,460.4605
1.071429,4,460.478441
1.071429,4,460.496395
1.071429,4,460.515342
1.095238,5,460.536287
1.190476,9,460.574187
1.190476,9,460.612096
1.095238,5,460.634027
1.071429,4,460.652975
1.095238,5,460.674916
1.071429,4,460.693865
1.166667,8,460.728782
1.095238,5,460.750714
-0.761905,11,460.796592
1.166667,8,460.8305
1.142857,7,460.86042
1.095238,5,460.883359
1.071429,4,460.901309
-0.904762,5,460.925246
1.119048,6,460.951177
1.071429,4,460.969129
1.119048,6,460.99507
1.095238,5,461.016964
1.214286,10,461.056895
1.095238,5,461.079837
1.142857,7,461.108756
1.095238,5,461.130701
1.071429,4,461.149648
1.071429,4,461.168596
1.238095,11,461.213437
-0.833333,8,461.243357
1.119048,6,461.457295
1.142857,7,461.48674
1.071429,4,461.50528
1.166667,8,461.540185
1.190476,9,461.578085
1.095238,5,461.60202
1.119048,6,461.628949
1.071429,4,461.647896
1.214286,10,461.689784
1.071429,4,461.709732
1.238095,11,461.754612
1.142857,7,461.785527
1.119048,6,461.81146
1.071429,4,461.830407
1.261905,12,461.879278
1.071429,4,461.898227
1.261905,12,461.948108
1.071429,4,461.966044
1.214286,10,462.008931
1.095238,5,462.030872
1.095238,5,462.052814
1.095238,5,462.074716
1.190476,9,462.113614
1.071429,4,462.133561
1.261905,12,462.188414
1.071429,4,462.208313
1.214286,10,462.248204
1.071429,4,462.266156
1.166667,8,462.299069
1.071429,4,462.317019
1.119048,6,462.342953
1.071429,4,462.360906
1.071429,4,462.378855
1.142857,7,462.408777
-0.928571,4,462.427726
1.071429,4,462.445675
1.095238,5,462.46762
1.071429,4,462.485569
-9.785714,10,462.524429
1.071429,4,462.542419
1.166667,8,462.764813
-0.857143,7,462.795773
1.190476,9,462.830676
1.071429,4,462.847631
1.071429,4,462.86603
1.071429,4,462.883746
1.261905,12,462.938213
1.095238,5,462.959157
1.119048,6,462.989078
1.190476,9,463.030932
1.166667,8,463.069862
1.071429,4,463.08881
-9.809524,9,463.12967
-0.833333,8,463.165572
1.071429,4,463.186517
1.071429,4,463.205501
1.071429,4,463.226409
1.095238,5,463.251344
1.238095,11,463.300516
1.166667,8,463.343405
1.190476,9,463.385292
1.095238,5,463.412258
1.166667,8,463.449118
1.071429,4,463.473055
-0.880952,6,463.507897
1.142857,7,463.540809
-0.809524,9,463.591673
-0.928571,4,463.6196
1.071429,4,463.64154
1.119048,6,463.672457
1.095238,5,463.699385
1.166667,8,463.738281
1.166667,8,463.775182
-0.833333,8,463.815076
1.071429,4,463.834025
1.119048,6,463.862948
1.238095,11,463.910825
1.142857,7,463.945729
1.071429,4,463.968665
1.071429,4,464.208519
1.190476,9,464.258386
1.238095,11,464.3087
1.119048,6,464.337624
1.190476,9,464.380509
1.071429,4,464.401452
1.071429,4,464.420463
1.071429,4,464.443401
1.095238,5,464.468336
1.261905,12,464.526213
1.190476,9,464.570063
-0.761905,11,464.629034
1.238095,11,464.673914
1.095238,5,464.698848
1.095238,5,464.722595
1.190476,9,464.760191
1.071429,4,464.777146
-9.666667,15,464.837983
1.214286,10,464.879042
1.071429,4,464.897994
1.166667,8,464.931901
1.071429,4,464.950854
1.119048,6,464.98173
1.166667,8,465.011689
1.119048,6,465.038619
1.095238,5,465.061743
1.071429,4,465.081501
1.214286,10,465.124379
-0.785714,10,465.168231
1.190476,9,465.201143
1.071429,4,465.219095
1.214286,10,465.260427
1.071429,4,465.279891
1.071429,4,465.296271
1.095238,5,465.318211
1.166667,8,465.355076
1.214286,10,465.587921
1.095238,5,465.610415
1.190476,9,465.649312
-0.833333,8,465.686214
1.190476,9,465.726106
1.214286,10,465.768005
-0.857143,7,465.800907
1.095238,5,465.823858
1.285714,13,465.879695
1.095238,5,465.902636
1.238095,11,465.948511
1.119048,6,465.976438
1.238095,11,466.024309
1.071429,4,466.043262
1.119048,6,466.069189
1.190476,9,466.108083
1.071429,4,466.127034
1.071429,4,466.145983
1.071429,4,466.165891
-0.880952,6,466.193855
1.095238,5,466.216796
1.095238,5,466.240731
1.119048,6,466.267658
1.071429,4,466.286608
-0.833333,8,466.321516
1.071429,4,466.340464
1.095238,5,466.363365
1.071429,4,466.383311
1.095238,5,466.405289
1.190476,9,466.444186
1.095238,5,466.467129
1.214286,10,466.510009
1.142857,7,466.540937
-0.857143,7,466.572847
1.166667,8,466.607747
1.071429,4,466.626698
1.095238,5,466.649638
1.238095,11,466.880027
1.166667,8,466.911943
1.071429,4,466.930892
1.166667,8,466.965801
1.261905,12,467.014668
1.071429,4,467.033617
1.071429,4,467.052566
1.071429,4,467.071522
1.071429,4,467.091461
1.166667,8,467.126368
1.190476,9,467.165266
1.071429,4,467.185171
1.071429,4,467.203163
1.071429,4,467.223111
1.095238,5,467.24505
1.214286,10,467.28694
1.095238,5,467.310875
-9.738095,12,467.359707
1.095238,5,467.381685
1.166667,8,467.416595
1.166667,8,467.4505
1.071429,4,467.469415
1.071429,4,467.490393
1.071429,4,467.511302
1.071429,4,467.537266
1.214286,10,467.583143
1.071429,4,467.604054
1.071429,4,467.624033
1.071429,4,467.643946
1.095238,5,467.673867
1.166667,8,467.715779
-0.785714,10,467.763989
1.119048,6,467.791229
1.119048,6,467.821149
1.095238,5,467.843155
1.166667,8,467.878057
-0.833333,8,467.915923
1.142857,7,467.946842
1.095238,5,467.969382
1.119048,6,467.995281
1.238095,11,468.041157
1.166667,8,468.272933
1.071429,4,468.291856
1.071429,4,468.310789
1.071429,4,468.329763
1.095238,5,468.352434
-0.857143,7,468.383688
-0.809524,9,468.422583
1.095238,5,468.444525
1.071429,4,468.463757
1.214286,10,468.505643
1.142857,7,468.535563
1.071429,4,468.553515
-0.857143,7,468.585395
1.071429,4,468.603382
1.071429,4,468.623291
1.071429,4,468.639247
1.142857,7,468.666175
1.190476,9,468.701082
1.071429,4,468.71965
1.095238,5,468.742589
1.238095,11,468.787334
-0.833333,8,468.820246
1.261905,12,468.865528
1.071429,4,468.88348
-0.809524,9,468.916358
1.071429,4,468.93431
1.071429,4,468.951549
1.261905,12,469.001951
1.071429,4,469.021899
1.166667,8,469.071765
1.095238,5,469.097699
1.261905,12,469.166512
1.071429,4,469.18945
1.238095,11,469.244303
1.238095,11,469.302148
1.119048,6,469.334062
1.071429,4,469.357002
1.095238,5,469.388916
1.190476,9,469.437789
1.142857,7,469.860655
1.071429,4,469.920495
1.071429,4,469.997292
1.095238,5,470.034225
1.071429,4,470.055135
1.095238,5,470.094034
1.071429,4,470.128941
1.142857,7,470.174815
1.071429,4,470.197753
1.119048,6,470.227673
1.071429,4,470.24762
1.071429,4,470.267567
1.095238,5,470.293497
-0.880952,6,470.324415
1.071429,4,470.347356
1.071429,4,470.375279
1.261905,12,470.437113
1.071429,4,470.458057
1.333333,15,470.534853
-0.857143,7,470.569758
1.095238,5,470.595033
1.095238,5,470.623609
1.095238,5,470.648582
1.071429,4,470.667491
-0.809524,9,470.713369
1.238095,11,470.771486
1.071429,4,470.793427
1.095238,5,470.817363
1.190476,9,470.860283
1.190476,9,470.905163
1.071429,4,470.926072
1.071429,4,470.94506
1.071429,4,470.967961
