#{"t_start": 1631273319.9714222, "env_id": null}
r,l,t 
1.214286,10,608.517755
-0.857143,7,608.557615
1.238095,11,608.628861
-0.880952,6,608.669487
1.238095,11,608.737909
1.071429,4,608.760848
1.190476,9,608.809288
1.095238,5,608.844103
1.238095,11,608.908952
1.190476,9,608.96246
1.238095,11,609.060447
-0.785714,10,609.213115
1.261905,12,609.319956
1.071429,4,609.364141
1.214286,10,609.432965
1.119048,6,609.462884
1.309524,14,609.535693
1.238095,11,609.594554
1.071429,4,609.61739
-9.714286,13,609.69109
1.119048,6,609.728988
1.071429,4,609.75803
1.166667,8,609.802909
-0.785714,10,609.854769
1.142857,7,609.896659
-0.809524,9,609.946524
-0.761905,11,610.004826
1.166667,8,610.266269
1.166667,8,610.307188
1.166667,8,610.347087
1.309524,14,610.414866
1.142857,7,610.454782
-0.833333,8,610.49522
1.190476,9,610.538105
1.119048,6,610.57024
1.166667,8,610.608139
-0.785714,10,610.658815
1.238095,11,610.706853
-0.738095,12,610.748272
1.214286,10,610.7951
-9.714286,13,610.851274
1.190476,9,610.873738
1.142857,7,610.904942
-9.666667,15,610.967427
1.119048,6,610.99867
1.238095,11,611.045534
1.261905,12,611.092398
1.285714,13,611.139262
1.095238,5,611.170505
1.190476,9,611.201747
1.190476,9,611.248611
1.285714,13,611.295482
1.285714,13,611.366628
1.166667,8,611.405529
1.309524,14,611.68326
1.214286,10,611.717225
1.119048,6,611.748516
1.214286,10,611.795375
-0.880952,6,611.829193
1.119048,6,611.858153
1.214286,10,611.898438
1.119048,6,611.91402
-0.904762,5,611.945301
1.285714,13,612.007747
1.095238,5,612.02337
1.166667,8,612.054651
1.190476,9,612.101513
1.119048,6,612.117136
1.190476,9,612.164
-9.738095,12,612.210861
-9.666667,15,612.259044
-0.690476,14,612.321531
1.095238,5,612.352773
1.190476,9,612.384017
1.285714,13,612.446463
1.214286,10,612.477742
1.166667,8,612.508987
1.166667,8,612.540231
1.190476,9,612.587105
1.309524,14,612.656224
1.214286,10,612.705094
-0.928571,4,612.72707
1.261905,12,613.010796
1.166667,8,613.048723
1.166667,8,613.084651
-9.714286,13,613.140229
-9.738095,12,613.190095
-0.809524,9,613.217761
1.095238,5,613.233342
1.238095,11,613.295872
-0.809524,9,613.327069
1.142857,7,613.367013
-0.666667,15,613.437823
1.214286,10,613.493966
-0.880952,6,613.531573
1.214286,10,613.581439
1.190476,9,613.623327
-9.809524,9,613.66921
-0.714286,13,613.731073
1.071429,4,613.754975
1.238095,11,613.804876
1.285714,13,613.863685
1.214286,10,613.909596
-0.785714,10,613.950816
1.261905,12,613.997722
-0.761905,11,614.044544
1.285714,13,614.107029
1.261905,12,614.38383
1.214286,10,614.43306
1.166667,8,614.479924
1.333333,15,614.542408
1.095238,5,614.559808
1.238095,11,614.606884
1.166667,8,614.654908
1.285714,13,614.701548
1.238095,11,614.754178
1.190476,9,614.800088
1.095238,5,614.828979
1.095238,5,614.855905
1.190476,9,614.897793
1.285714,13,614.960626
1.142857,7,614.997937
1.119048,6,615.030849
-0.738095,12,615.091687
-0.761905,11,615.147537
1.309524,14,615.198176
1.119048,6,615.237522
1.071429,4,615.259266
-9.714286,13,615.326087
1.238095,11,615.38892
-0.833333,8,615.436792
1.095238,5,615.465714
1.238095,11,615.527692
1.190476,9,615.581064
1.095238,5,615.607439
1.119048,6,615.640066
1.285714,13,615.93513
-0.785714,10,615.98204
-0.738095,12,616.039852
-9.714286,13,616.1089
-0.809524,9,616.161525
1.261905,12,616.224357
1.190476,9,616.272263
1.190476,9,616.319106
1.071429,4,616.341078
1.190476,9,616.382934
1.214286,10,616.43339
-0.785714,10,616.48754
-0.785714,10,616.541053
1.285714,13,616.608762
1.214286,10,616.659032
1.285714,13,616.736772
-0.904762,5,616.771713
-0.857143,7,616.812304
1.190476,9,616.859766
1.166667,8,616.907758
1.095238,5,616.943662
1.238095,11,617.007608
1.214286,10,617.061223
1.190476,9,617.110084
1.095238,5,617.140014
-0.857143,7,617.185857
-0.785714,10,617.246727
1.238095,11,617.563341
-0.809524,9,617.624152
1.119048,6,617.661081
1.214286,10,617.733859
1.071429,4,617.764778
-9.738095,12,617.837584
1.142857,7,617.877507
1.238095,11,617.940339
-0.785714,10,617.987231
1.119048,6,618.017139
1.190476,9,618.066967
1.214286,10,618.117832
1.238095,11,618.184654
-0.833333,8,618.235545
1.309524,14,618.332292
-0.857143,7,618.374558
-0.880952,6,618.41944
1.261905,12,618.488599
1.190476,9,618.533443
-0.785714,10,618.594279
1.214286,10,618.644186
-9.642857,16,618.715004
1.238095,11,618.753959
1.071429,4,618.785252
1.238095,11,618.832107
1.166667,8,618.863309
1.166667,8,618.894588
-0.785714,10,618.941453
-0.761905,11,619.16015
1.285714,13,619.208072
1.285714,13,619.27056
1.238095,11,619.317422
1.261905,12,619.364288
1.214286,10,619.411149
1.119048,6,619.426772
-0.833333,8,619.458013
1.238095,11,619.504879
1.119048,6,619.53612
1.238095,11,619.567363
1.261905,12,619.632893
1.166667,8,619.664175
-9.809524,9,619.695417
1.285714,13,619.757915
1.119048,6,619.789147
1.119048,6,619.804766
-9.738095,12,619.861903
1.095238,5,619.878666
1.214286,10,619.909911
1.119048,6,619.94119
-9.761905,11,619.988015
1.119048,6,620.003637
1.214286,10,620.049131
1.166667,8,620.088502
1.190476,9,620.129891
1.214286,10,620.16625
-0.761905,11,620.486345
1.166667,8,620.53817
1.119048,6,620.571433
1.309524,14,620.642882
-0.857143,7,620.681745
1.071429,4,620.707801
-0.857143,7,620.753976
1.261905,12,620.82046
1.190476,9,620.864343
1.142857,7,620.906231
1.214286,10,620.958874
1.238095,11,621.021706
1.190476,9,621.066584
1.166667,8,621.108481
1.166667,8,621.151358
1.238095,11,621.208206
1.142857,7,621.246104
-0.714286,13,621.311929
1.142857,7,621.34883
1.214286,10,621.398698
1.142857,7,621.441615
-0.857143,7,621.480478
-0.833333,8,621.525357
1.214286,10,621.575226
1.214286,10,621.626122
1.190476,9,621.669009
1.309524,14,621.742749
1.095238,5,621.772703
1.261905,12,621.829749
1.214286,10,622.126872
1.142857,7,622.171448
1.190476,9,622.213366
1.261905,12,622.270214
1.214286,10,622.321044
-9.738095,12,622.376895
1.166667,8,622.417786
1.214286,10,622.470644
1.095238,5,622.499567
1.095238,5,622.526375
-0.785714,10,622.579234
-0.761905,11,622.635505
1.214286,10,622.68575
1.285714,13,622.751717
1.166667,8,622.796839
1.214286,10,622.85269
-9.809524,9,622.90854
1.071429,4,622.931479
1.095238,5,622.964391
1.190476,9,623.01273
1.238095,11,623.066781
1.309524,14,623.142207
1.261905,12,623.203043
-0.809524,9,623.253458
1.190476,9,623.302205
1.166667,8,623.349083
1.238095,11,623.401937
1.166667,8,623.701406
1.190476,9,623.751843
-0.880952,6,623.796722
1.071429,4,623.821656
1.119048,6,623.853912
1.214286,10,623.900597
-0.833333,8,623.941487
1.190476,9,623.984552
-0.809524,9,624.03428
1.238095,11,624.088852
1.119048,6,624.120165
1.166667,8,624.161056
1.357143,16,624.247752
-0.857143,7,624.285992
1.261905,12,624.346861
1.190476,9,624.393433
-0.928571,4,624.417405
-0.857143,7,624.454686
-0.809524,9,624.500563
1.238095,11,624.559062
1.166667,8,624.604449
1.142857,7,624.642083
1.166667,8,624.682974
-0.833333,8,624.722495
-0.833333,8,624.758253
1.190476,9,624.804168
1.142857,7,624.844023
1.333333,15,624.91982
1.214286,10,624.973676
-0.761905,11,625.03551
1.119048,6,625.321009
1.190476,9,625.36959
-0.738095,12,625.432502
1.190476,9,625.484363
-0.833333,8,625.529604
-0.880952,6,625.563514
1.190476,9,625.614377
1.166667,8,625.658263
1.238095,11,625.719098
-0.738095,12,625.775841
-0.714286,13,625.834452
1.214286,10,625.87183
1.309524,14,625.945887
1.214286,10,625.994715
-0.738095,12,626.055552
1.071429,4,626.077495
1.261905,12,626.137368
1.309524,14,626.20715
1.190476,9,626.253024
1.095238,5,626.280949
-9.666667,15,626.355233
1.214286,10,626.406639
1.142857,7,626.441544
1.142857,7,626.475454
1.214286,10,626.529347
1.095238,5,626.554243
1.214286,10,626.603112
1.190476,9,626.900491
1.119048,6,626.936108
1.119048,6,626.968991
1.071429,4,626.989936
1.142857,7,627.026838
-0.880952,6,627.058752
1.166667,8,627.094655
1.166667,8,627.127567
-0.761905,11,627.171865
-0.928571,4,627.187476
1.166667,8,627.222473
-9.690476,14,627.285223
-0.738095,12,627.347744
-0.833333,8,627.37895
1.261905,12,627.425813
1.261905,12,627.491719
-0.785714,10,627.542066
1.214286,10,627.589078
1.261905,12,627.649728
1.142857,7,627.687591
1.238095,11,627.74372
1.142857,7,627.780626
1.214286,10,627.831455
1.214286,10,627.881321
-9.785714,10,627.932359
-9.619048,17,628.005526
-9.714286,13,628.069248
1.190476,9,628.379555
1.214286,10,628.440357
-0.833333,8,628.499201
1.095238,5,628.528124
-9.761905,11,628.582407
1.238095,11,628.636263
1.190476,9,628.69297
1.119048,6,628.732864
-0.761905,11,628.794666
1.214286,10,628.850519
1.142857,7,628.887419
1.214286,10,628.944853
1.214286,10,629.000148
1.214286,10,629.055
1.238095,11,629.111848
1.166667,8,629.155732
1.261905,12,629.220048
1.190476,9,629.281882
1.119048,6,629.314793
1.238095,11,629.396574
1.119048,6,629.479347
1.261905,12,629.627385
1.142857,7,629.702138
1.142857,7,629.749502
1.261905,12,629.818091
1.166667,8,629.862555
1.166667,8,629.908513
1.190476,9,629.995273
-0.714286,13,630.43323
1.214286,10,630.489082
-0.809524,9,630.540944
-0.809524,9,630.59081
-0.761905,11,630.657631
1.142857,7,630.697523
1.142857,7,630.736419
1.285714,13,630.812217
1.285714,13,630.889011
1.190476,9,630.947855
1.166667,8,631.008692
-0.880952,6,631.056565
-9.738095,12,631.121474
1.190476,9,631.173335
-0.809524,9,631.224198
1.142857,7,631.259103
1.214286,10,631.314408
1.095238,5,631.345328
1.095238,5,631.380235
1.238095,11,631.445059
-0.785714,10,631.504676
-0.714286,13,631.579867
1.166667,8,631.628745
1.190476,9,631.676644
-0.833333,8,631.719532
1.238095,11,631.782325
1.309524,14,631.842796
1.238095,11,632.100326
1.071429,4,632.122232
1.142857,7,632.16515
1.142857,7,632.200024
1.166667,8,632.245901
1.095238,5,632.27283
1.071429,4,632.299758
1.214286,10,632.350621
-0.857143,7,632.39151
1.238095,11,632.453347
-0.857143,7,632.49723
1.261905,12,632.565047
1.119048,6,632.59397
1.214286,10,632.643838
-0.714286,13,632.719635
-0.833333,8,632.766509
1.166667,8,632.811388
1.119048,6,632.841309
1.309524,14,632.906136
1.190476,9,632.951015
1.238095,11,633.013848
-0.761905,11,633.069149
1.119048,6,633.098072
1.071429,4,633.116024
1.166667,8,633.151928
1.095238,5,633.177859
1.190476,9,633.231457
1.285714,13,633.297281
1.142857,7,633.33518
1.166667,8,633.382054
-0.857143,7,633.425787
-0.833333,8,633.482832
1.285714,13,633.789448
1.095238,5,633.809688
1.166667,8,633.848471
1.214286,10,633.879713
1.214286,10,633.925875
1.261905,12,633.988335
1.238095,11,634.019576
1.119048,6,634.050774
1.261905,12,634.112851
1.095238,5,634.128471
1.095238,5,634.159677
-9.714286,13,634.206542
1.214286,10,634.253405
1.095238,5,634.269026
1.166667,8,634.300269
1.071429,4,634.31593
-0.833333,8,634.347133
-9.738095,12,634.405195
1.119048,6,634.420818
1.071429,4,634.452098
-0.833333,8,634.483354
-9.642857,16,634.545788
1.238095,11,634.605958
-0.809524,9,634.643328
1.166667,8,634.674607
1.238095,11,634.721471
-0.761905,11,634.768336
-0.833333,8,634.797199
1.261905,12,635.034281
1.166667,8,635.080103
1.095238,5,635.105148
1.095238,5,635.130397
1.142857,7,635.156327
-0.880952,6,635.184038
1.142857,7,635.214959
-9.666667,15,635.274808
1.285714,13,635.32687
1.142857,7,635.358149
1.166667,8,635.389393
1.261905,12,635.436263
1.142857,7,635.467501
1.142857,7,635.498742
1.190476,9,635.545606
-0.761905,11,635.592472
1.166667,8,635.623713
-0.690476,14,635.686199
1.285714,13,635.748686
-0.785714,10,635.779926
1.190476,9,635.826792
1.285714,13,635.873653
1.309524,14,635.92048
-9.833333,8,635.966183
1.238095,11,636.008944
-9.785714,10,636.051231
1.238095,11,636.102111
1.166667,8,636.363799
1.095238,5,636.393813
-0.738095,12,636.451088
1.190476,9,636.491544
1.071429,4,636.511491
1.071429,4,636.534461
1.238095,11,636.582334
1.214286,10,636.627215
1.166667,8,636.665078
1.238095,11,636.720963
1.095238,5,636.745901
1.142857,7,636.781799
-0.833333,8,636.821693
1.190476,9,636.863549
1.095238,5,636.888515
1.214286,10,636.934393
-0.880952,6,636.964949
1.190476,9,636.996193
1.142857,7,637.027437
-0.880952,6,637.058677
1.095238,5,637.089883
-9.642857,16,637.15239
1.190476,9,637.183647
1.261905,12,637.23051
1.095238,5,637.261758
1.190476,9,637.308618
1.261905,12,637.355481
-0.809524,9,637.386727
1.119048,6,637.417929
1.142857,7,637.44921
1.190476,9,637.496037
1.214286,10,637.699352
-0.857143,7,637.730591
1.190476,9,637.777455
-0.785714,10,637.808661
1.214286,10,637.855563
-0.761905,11,637.90402
1.214286,10,637.950931
-0.833333,8,637.982166
1.261905,12,638.02903
1.166667,8,638.060271
-9.833333,8,638.091513
1.095238,5,638.128248
1.285714,13,638.189831
1.095238,5,638.214765
1.095238,5,638.237737
-9.690476,14,638.306551
1.095238,5,638.332469
1.142857,7,638.366399
1.119048,6,638.394364
1.309524,14,638.461186
1.166667,8,638.498237
-0.833333,8,638.538131
1.166667,8,638.561796
1.119048,6,638.593039
1.166667,8,638.624321
1.166667,8,638.655562
1.166667,8,638.694345
1.166667,8,638.711935
1.095238,5,638.7482
1.238095,11,638.795709
1.190476,9,639.067739
1.190476,9,639.117141
1.166667,8,639.166004
1.190476,9,639.21085
1.309524,14,639.293626
1.166667,8,639.340503
1.166667,8,639.381396
1.238095,11,639.436246
-0.738095,12,639.494092
1.142857,7,639.527003
1.261905,12,639.58904
1.095238,5,639.620955
-0.928571,4,639.650873
1.261905,12,639.717696
1.190476,9,639.767563
-0.785714,10,639.817429
1.071429,4,639.839402
1.095238,5,639.866337
1.142857,7,639.905195
-0.809524,9,639.958084
1.190476,9,640.001856
1.285714,13,640.059701
1.238095,11,640.111527
1.095238,5,640.13646
1.214286,10,640.183093
1.214286,10,640.234902
1.333333,15,640.306802
-0.880952,6,640.338625
1.190476,9,640.381515
1.261905,12,640.657038
1.214286,10,640.701951
1.119048,6,640.73022
1.214286,10,640.763669
1.166667,8,640.794913
1.238095,11,640.841776
1.190476,9,640.88864
1.166667,8,640.91992
1.214286,10,640.966784
-0.833333,8,640.998029
1.238095,11,641.044859
1.190476,9,641.091757
1.238095,11,641.138619
1.238095,11,641.185484
-0.714286,13,641.247972
1.238095,11,641.294844
1.238095,11,641.341699
-0.809524,9,641.372941
1.190476,9,641.419803
1.166667,8,641.451054
-0.809524,9,641.497912
1.119048,6,641.513531
1.119048,6,641.544774
1.238095,11,641.591638
-9.809524,9,641.622844
-0.880952,6,641.654085
1.166667,8,641.685367
-9.738095,12,641.905103
-0.761905,11,641.951934
1.261905,12,642.005664
1.238095,11,642.052528
-0.761905,11,642.099392
1.071429,4,642.115052
1.190476,9,642.146307
1.261905,12,642.209277
1.309524,14,642.266125
-0.857143,7,642.296085
1.071429,4,642.315993
1.119048,6,642.34292
1.190476,9,642.380822
-0.904762,5,642.405753
1.166667,8,642.439661
1.071429,4,642.459608
1.095238,5,642.484567
-0.690476,14,642.544037
1.142857,7,642.576952
1.214286,10,642.619282
1.285714,13,642.677914
1.238095,11,642.721658
1.166667,8,642.75798
1.238095,11,642.803857
1.071429,4,642.823892
1.190476,9,642.862787
1.238095,11,642.896925
1.071429,4,642.913131
1.166667,8,642.944338
1.190476,9,642.991201
1.166667,8,643.194278
1.285714,13,643.256802
-0.761905,11,643.303731
-0.857143,7,643.335802
1.142857,7,643.367033
-0.761905,11,643.413881
1.071429,4,643.429519
1.166667,8,643.464648
1.071429,4,643.480314
1.142857,7,643.511551
1.238095,11,643.574036
1.238095,11,643.605278
-0.761905,11,643.652142
1.214286,10,643.699017
1.261905,12,643.745869
1.285714,13,643.808357
-0.833333,8,643.839597
1.095238,5,643.855219
1.166667,8,643.902083
1.333333,15,643.948947
1.119048,6,643.980188
-0.880952,6,644.011432
1.261905,12,644.058292
1.142857,7,644.089537
1.142857,7,644.120783
1.190476,9,644.151986
1.142857,7,644.183229
1.142857,7,644.214471
1.166667,8,644.245754
1.071429,4,644.261374
1.261905,12,644.495693
1.190476,9,644.526935
1.142857,7,644.558178
1.119048,6,644.589425
1.142857,7,644.620625
1.166667,8,644.651906
1.190476,9,644.683111
1.119048,6,644.714356
1.095238,5,644.729975
1.190476,9,644.761218
1.238095,11,644.80812
1.238095,11,644.854983
1.261905,12,644.901847
1.142857,7,644.933053
1.166667,8,644.976001
1.190476,9,645.002178
