,date,reference,paymentDelay,createdAt,identifier,paymentMethod,paye,client,numeroCheque,ID_Produits,id,status
0,2020-06-18T23:27:38.068Z,1000304,2021-08-08T00:19:08.729Z,2020-06-18T23:27:38.068Z,-796980795000,check,True,189400,,{},1035650,True
0,2019-07-11T08:16:04.068Z,1000097,2021-08-08T00:19:09.026Z,2019-07-11T08:16:04.068Z,1022433287000,check,True,189100,,{},1035650,True
0,2020-06-01T10:43:22.068Z,1000290,2021-08-08T00:19:09.325Z,2020-05-28T09:43:59.068Z,-627045950000,check,True,189300,,{},1035650,True
0,2020-06-25T08:18:39.068Z,1000308,2021-08-08T00:19:09.622Z,2020-06-25T08:18:39.068Z,1393073464000,check,True,188450,,{},1035650,True
0,2020-02-17T16:27:40.068Z,1000246,2021-08-08T00:19:09.920Z,2020-02-17T16:28:01.068Z,-750858050000,check,True,188200,,{},1035650,True
0,2019-10-02T21:04:59.068Z,1000149,2021-08-08T00:19:10.218Z,2019-10-02T21:04:59.068Z,448746090000,check,True,189900,,{},1035650,True
0,2019-05-23T13:24:29.068Z,1000072,2021-08-08T00:19:10.515Z,2019-05-23T13:24:29.068Z,-1050650503000,check,True,189450,,{38400: 24},1035650,True
0,2019-03-31T17:14:09.068Z,1000052,2021-08-08T00:19:10.813Z,2019-03-31T17:14:09.068Z,467711734000,check,True,189150,,{},1035650,True
0,2019-05-06T14:47:13.068Z,1000070,2021-08-08T00:19:11.410Z,2019-05-06T14:47:13.068Z,2087737156000,check,True,189450,,{},1035650,True
0,2019-04-25T08:46:03.068Z,1000064,2021-08-08T00:19:11.716Z,2019-04-25T08:46:03.068Z,659183525000,check,True,189100,,{},1035650,True
0,2020-06-01T10:46:30.068Z,1000291,2021-08-08T00:19:12.015Z,2020-05-28T09:46:57.068Z,678257954000,check,True,190200,,{},1035650,True
0,2020-03-09T15:02:49.068Z,1000265,2021-08-08T00:19:12.317Z,2020-03-08T15:03:10.068Z,-401068824000,check,True,190200,,{38550: 192},1035650,True
0,2019-08-09T07:09:35.068Z,1000108,2021-08-08T00:19:12.827Z,2019-08-09T07:09:35.068Z,1875141871000,check,True,189150,,{},1035650,True
0,2020-11-07T23:00:00Z,1000402,2021-08-08T00:19:13.124Z,2020-11-07T09:36:51.255Z,-333299623000,check,True,189900,,{},1035650,True
0,2021-01-10T23:00:00Z,1100021,2021-10-03T11:01:59.622Z,2021-01-12T14:18:45.070Z,-960465612000,check,True,189450,,{},1035650,True
0,2020-10-07T22:00:00Z,1000374,2021-01-12T23:00:00Z,2020-10-07T16:42:59.870Z,-2029650024000,traite,True,189950,,"{38300: 144, 38500: 210, 38450: 1200}",1035650,True
0,2020-01-08T15:04:32.068Z,1000209,2021-08-08T00:19:14.316Z,2020-01-08T15:04:55.068Z,-781027955000,check,True,189300,,{},1035650,True
0,2019-08-20T23:25:54.068Z,1000115,2021-08-08T00:19:14.615Z,2019-08-20T23:25:54.068Z,-730002102000,check,True,190200,,{},1035650,True
0,2020-05-11T14:53:12.068Z,1000279,2021-08-08T00:19:14.913Z,2020-05-11T13:53:23.068Z,-1182599996000,check,True,189400,,{},1035650,True
0,2020-05-01T10:59:38.068Z,1000293,2021-08-08T00:19:15.212Z,2020-05-28T10:00:07.068Z,-1877474771000,check,True,188700,,{},1035650,True
0,2020-06-01T10:33:13.068Z,1000287,2021-08-08T00:19:15.509Z,2020-05-28T09:33:30.068Z,-1878165284000,check,True,188450,,{},1035650,True
0,2020-02-09T19:01:42.068Z,1000237,2021-08-08T00:19:15.807Z,2020-02-09T19:01:42.068Z,-784369041000,check,True,189900,,{},1035650,True
0,2019-11-23T20:21:39.068Z,1000184,2021-08-08T00:19:16.104Z,2019-11-23T20:21:39.068Z,-171120106000,check,True,189900,,{},1035650,True
0,2019-08-01T22:34:09.068Z,1000103,2021-08-08T00:19:16.419Z,2019-08-01T22:34:09.068Z,-861563805000,check,True,190200,,{},1035650,True
0,2020-10-16T22:00:00Z,1000387,2021-08-08T00:19:16.719Z,2020-10-16T12:41:29.159Z,-17047375000,check,True,189400,,{},1035650,True
0,2020-01-20T15:30:53.068Z,1000218,2021-08-08T00:19:17.018Z,2020-01-20T15:31:15.068Z,1865471837000,check,True,190200,,{},1035650,True
0,2019-10-26T15:15:17.068Z,1000164,2021-08-08T00:19:17.318Z,2019-10-26T15:15:17.068Z,1744657335000,check,True,190200,,{},1035650,True
0,2020-06-26T12:00:45.068Z,1000309,2021-08-08T00:19:17.616Z,2020-06-26T11:01:06.068Z,-1524280490000,check,True,188700,,{},1035650,True
0,2020-10-16T22:00:00Z,1000388,2020-10-16T22:00:00Z,2020-10-16T12:42:22.283Z,517066168000,traite,True,189150,,{},1035650,True
0,2020-02-17T09:03:15.068Z,1000244,2021-08-08T00:19:18.214Z,2020-02-17T09:03:31.068Z,-313638255000,check,True,189900,,{},1035650,True
0,2020-06-01T10:23:32.068Z,1000284,2021-08-08T00:19:18.514Z,2020-05-28T09:23:59.068Z,424374701000,check,True,189150,,{},1035650,True
0,2020-02-09T19:03:13.068Z,1000238,2021-08-08T00:19:19.111Z,2020-02-09T19:03:13.068Z,-1173953592000,check,True,189400,,{},1035650,True
0,2019-08-10T00:03:56.068Z,1000111,2021-08-08T00:19:19.408Z,2019-08-10T00:03:56.068Z,-489010003000,check,True,190200,,{},1035650,True
0,2021-03-01T23:00:00Z,1100056,2021-08-08T00:19:20.008Z,2021-03-01T12:20:06.244Z,-2144481749000,check,True,189300,0007970,"{38550: 144, 38650: 48, 38600: 48}",1035650,True
0,2021-02-28T23:00:00Z,1100057,2021-06-01T22:00:00Z,2021-03-01T15:03:38.938Z,687633123000,traite,True,189500,,"{38550: 48, 38350: 24, 38300: 24, 38600: 24, 38500: 24, 38400: 48, 38650: 24}",1035650,True
0,2021-02-28T23:00:00Z,1100058,2021-08-08T00:19:20.610Z,2021-03-02T12:09:49.949Z,-1840419206000,check,True,190350,,"{38450: 48, 38400: 144, 38350: 48}",1035650,True
0,2021-02-28T23:00:00Z,1100059,2021-08-08T00:19:20.910Z,2021-03-02T13:53:54.793Z,666996243000,check,True,189400,,"{38600: 96, 38550: 240, 38500: 96, 38450: 144, 38400: 384, 38300: 96}",1035650,True
0,2021-02-28T23:00:00Z,1100060,2021-06-11T22:00:00Z,2021-03-02T14:12:14.185Z,-1341906987000,traite,True,190200,,{38600: 96},1035650,True
0,2021-03-02T23:00:00Z,1100061,2021-08-08T00:19:21.520Z,2021-03-03T20:28:16.811Z,1327808483000,check,True,189250,,"{38500: 12, 38350: 12, 38650: 12, 38600: 12, 38400: 24, 38450: 24, 38300: 12}",1035650,True
0,2021-02-27T23:00:00Z,1100062,2021-08-08T00:19:21.827Z,2021-03-03T20:39:20.829Z,-513132826000,check,True,190300,,"{38300: 12, 38550: 12, 38500: 12, 38350: 12, 38650: 12, 38600: 12, 38400: 12}",1035650,True
0,2021-03-07T23:00:00Z,1100063,2021-06-17T22:00:00Z,2021-03-07T14:46:40.645Z,-265545023000,traite,True,189150,,"{38650: 384, 38300: 384, 38400: 2400}",1035650,True
0,2021-03-07T23:00:00Z,1100064,2021-08-08T00:19:22.454Z,2021-03-08T12:53:13.174Z,1892209073000,check,True,188200,,{},1035650,True
0,2021-03-07T23:00:00Z,1100065,2021-05-28T22:00:00Z,2021-03-09T09:18:31.776Z,508697768000,traite,True,189650,,"{38500: 48, 38650: 48}",1035650,True
0,2021-03-07T23:00:00Z,1100066,2021-08-08T00:19:23.062Z,2021-03-09T17:08:26.649Z,1701013837000,check,True,189300,,{},1035650,True
0,2021-03-09T23:00:00Z,1100067,2021-06-25T22:00:00Z,2021-03-11T18:18:20.155Z,-1203507610000,traite,True,188900,,{38350: 48},1035650,True
0,2021-03-10T23:00:00Z,1100068,2021-08-08T00:19:23.660Z,2021-03-12T10:07:00.650Z,-1256210313000,check,True,190300,,"{38300: 12, 38400: 12, 38350: 12, 38650: 12}",1035650,True
0,2021-03-11T23:00:00Z,1100069,2021-06-14T22:00:00Z,2021-03-13T20:33:46.997Z,1161832607000,traite,True,188550,,"{38350: 24, 38550: 48, 38400: 48, 38650: 24, 38500: 24, 38450: 24, 38600: 24}",1035650,True
0,2021-03-11T23:00:00Z,1100070,2021-08-08T00:19:24.263Z,2021-03-13T20:42:09.510Z,-670810650000,check,True,189400,,{},1035650,True
0,2021-03-10T23:00:00Z,1100071,2021-06-11T22:00:00Z,2021-03-13T20:45:08.183Z,594943721000,traite,True,190200,,{38550: 144},1035650,True
0,2021-03-13T23:00:00Z,1100072,2021-06-21T22:00:00Z,2021-03-15T13:47:27.618Z,-889318064000,traite,True,189700,,"{38500: 48, 38600: 24, 38650: 24, 38400: 96, 38350: 24, 38450: 48, 38550: 48}",1035650,True
0,2021-03-13T23:00:00Z,1100073,2021-06-13T22:00:00Z,2021-03-15T13:52:32.380Z,1176035740000,traite,True,188450,,"{38350: 96, 38600: 96}",1035650,True
0,2021-03-14T23:00:00Z,1100074,2021-06-25T22:00:00Z,2021-03-15T14:12:55.937Z,1526047355000,traite,True,189950,,"{38300: 144, 38550: 1200, 38350: 144, 38500: 240, 38650: 48}",1035650,True
0,2021-03-15T23:00:00Z,1100075,2021-08-08T00:19:26.087Z,2021-03-17T19:04:42.169Z,-1464782070000,check,True,190300,0012656,"{38550: 12, 38650: 12, 38600: 12, 38400: 12, 38350: 12}",1035650,True
0,2021-03-15T23:00:00Z,1100076,2021-05-23T22:00:00Z,2021-03-18T17:53:39.647Z,263950864000,traite,True,188700,,"{38650: 48, 38550: 96, 38450: 96}",1035650,True
0,2021-03-16T23:00:00Z,1100077,2021-05-16T22:00:00Z,2021-03-19T08:26:28.213Z,104440779000,traite,True,189750,,"{38400: 96, 38500: 48, 38650: 24}",1035650,True
0,2021-03-20T23:00:00Z,1100078,2021-06-02T22:00:00Z,2021-03-22T16:21:28.455Z,-1678400699000,traite,True,189900,,{38600: 576},1035650,True
0,2021-03-21T23:00:00Z,1100079,2021-06-24T22:00:00Z,2021-03-23T12:43:16.573Z,-188245576000,traite,True,188100,,"{38350: 12, 38450: 24, 38300: 12, 38500: 24, 38600: 12, 38400: 48}",1035650,True
0,2021-03-21T23:00:00Z,1100080,2021-05-18T22:00:00Z,2021-03-23T12:48:35.637Z,-1251059744000,traite,True,190450,,"{38450: 96, 38500: 48, 38400: 96}",1035650,True
0,2021-03-22T23:00:00Z,1100081,2021-06-24T22:00:00Z,2021-03-24T16:08:06.286Z,1581065468000,traite,True,188700,,{38400: 96},1035650,True
0,2021-03-24T23:00:00Z,1100082,2021-06-25T22:00:00Z,2021-03-25T07:21:54.492Z,1159308351000,traite,True,189050,,"{38600: 96, 38400: 96, 38450: 48, 38550: 24, 38350: 48, 38500: 48, 38650: 12}",1035650,True
0,2021-03-22T23:00:00Z,1100083,2021-06-25T22:00:00Z,2021-03-25T17:46:19.262Z,944778798000,traite,True,188550,,"{38550: 96, 38500: 48, 38400: 96, 38450: 48, 38650: 12, 38350: 48}",1035650,True
0,2021-03-23T23:00:00Z,1100084,2021-07-15T22:00:00Z,2021-03-29T10:39:28.033Z,-780916469000,traite,True,189650,,"{38450: 48, 38550: 48}",1035650,True
0,2021-03-26T23:00:00Z,1100085,2021-08-08T00:19:30.107Z,2021-03-29T10:40:13.699Z,-1729534974000,check,True,190300,,"{38500: 12, 38450: 24}",1035650,True
0,2021-03-31T22:00:00Z,1100086,2021-08-08T00:19:30.421Z,2021-03-29T14:27:47.704Z,-1663057263000,check,True,189300,,"{38550: 240, 38400: 480}",1035650,True
0,2021-04-01T22:00:00Z,1100087,2021-08-08T00:19:30.722Z,2021-03-31T17:17:48.322Z,-327103165000,check,True,189400,2307118,"{38450: 144, 38400: 384, 38550: 240, 38350: 96}",1035650,True
0,2021-04-01T22:00:00Z,1100088,2021-07-06T22:00:00Z,2021-03-31T17:23:56.412Z,-1958525958000,traite,True,189950,,{38600: 96},1035650,True
0,2021-04-01T22:00:00Z,1100089,2021-06-02T22:00:00Z,2021-03-31T17:32:30.684Z,2108658282000,traite,True,188900,,"{38500: 48, 38450: 48}",1035650,True
0,2021-04-01T22:00:00Z,1100090,2021-07-15T22:00:00Z,2021-03-31T17:37:44.614Z,-1458742912000,traite,True,190200,,"{38650: 48, 38300: 48, 38500: 48}",1035650,True
0,2021-04-01T22:00:00Z,1100091,2021-08-08T00:19:32.555Z,2021-04-01T16:53:45.262Z,173367090000,check,True,190450,,{38650: 24},1035650,True
0,2021-04-01T22:00:00Z,1100092,2021-07-20T22:00:00Z,2021-04-01T16:56:42.792Z,-228564221000,traite,True,189000,,"{38350: 24, 38450: 48, 38500: 24}",1035650,True
0,2021-04-06T22:00:00Z,1100093,2021-07-08T22:00:00Z,2021-04-07T13:46:20.330Z,-1442297881000,traite,True,189050,,"{38300: 48, 38650: 48}",1035650,True
0,2021-04-06T22:00:00Z,1100094,2021-06-26T22:00:00Z,2021-04-07T13:59:18.465Z,1990660751000,traite,True,190250,,"{38650: 24, 38400: 48, 38450: 24}",1035650,True
0,2021-04-06T22:00:00Z,1100095,2021-07-15T22:00:00Z,2021-04-08T10:49:47.656Z,1032181197000,traite,True,189650,,"{38500: 48, 38600: 48}",1035650,True
0,2021-04-11T22:00:00Z,1100096,2021-07-11T22:00:00Z,2021-04-11T12:39:56.156Z,-250603470000,traite,True,189900,,{38400: 2400},1035650,True
0,2021-04-11T22:00:00Z,1100097,2021-07-11T22:00:00Z,2021-04-13T09:20:35.250Z,228959904000,traite,True,188550,,"{38450: 48, 38550: 48, 38500: 48, 38650: 48}",1035650,True
0,2021-04-11T22:00:00Z,1100098,2021-08-08T00:19:34.959Z,2021-04-13T09:30:10.619Z,501883620000,check,True,190350,,{38300: 48},1035650,True
0,2021-04-13T22:00:00Z,1100099,2021-08-08T00:19:35.257Z,2021-04-15T10:03:05.911Z,730769460000,check,True,190300,,{38500: 24},1035650,True
0,2021-04-13T22:00:00Z,1100100,2021-07-13T22:00:00Z,2021-04-15T21:03:30.396Z,700675773000,traite,True,188550,,"{38450: 48, 38300: 48, 38650: 48, 38500: 48, 38350: 48, 38550: 48, 38400: 96}",1035650,True
0,2021-04-13T22:00:00Z,1100101,2021-08-08T00:19:35.856Z,2021-04-15T21:11:31.235Z,-188727628000,check,True,190300,,{},1035650,True
0,2021-04-14T22:00:00Z,1100102,2021-07-09T23:00:00Z,2021-04-16T11:31:00.590Z,-2083046782000,traite,True,188700,,"{38650: 48, 38500: 48, 38400: 96, 38600: 48, 38550: 48}",1035650,True
0,2021-04-13T22:00:00Z,1100103,2021-08-08T00:19:36.452Z,2021-04-16T13:14:57.572Z,1529829147000,check,True,189250,,"{38550: 12, 38300: 12, 38400: 24}",1035650,True
0,2021-04-13T22:00:00Z,1100104,2021-07-15T23:00:00Z,2021-04-16T13:25:53.085Z,-1554225304000,traite,True,189500,,"{38400: 96, 38350: 48, 38450: 48, 38650: 24, 38600: 24, 38300: 24, 38550: 24}",1035650,True
0,2021-04-13T22:00:00Z,1100105,2021-07-13T22:00:00Z,2021-04-16T13:34:10.692Z,-2138690364000,traite,True,189750,,"{38600: 48, 38550: 48}",1035650,True
0,2021-04-13T22:00:00Z,1100106,2021-08-08T00:19:37.355Z,2021-04-16T13:38:18.436Z,1037238045000,check,True,190450,,{38500: 48},1035650,True
0,2021-04-18T22:00:00Z,1100107,2021-07-15T22:00:00Z,2021-04-19T09:45:41.839Z,-1981330432000,traite,True,189650,,{38650: 48},1035650,True
0,2021-04-17T22:00:00Z,1100108,2021-07-15T22:00:00Z,2021-04-19T10:23:19.090Z,1761049311000,traite,True,190200,,{38400: 800},1035650,True
0,2021-04-17T22:00:00Z,1100109,2021-08-08T00:19:38.251Z,2021-04-20T09:18:31.907Z,-213678792000,check,True,188100,,"{38650: 24, 38600: 24, 38500: 24, 38400: 48, 38450: 48}",1035650,True
0,2021-04-18T22:00:00Z,1100110,2021-07-18T22:00:00Z,2021-04-20T09:34:29.120Z,-895337399000,traite,True,188450,,{38400: 800},1035650,True
0,2021-04-19T22:00:00Z,1100111,2021-08-08T00:19:38.851Z,2021-04-21T08:34:02.804Z,880695283000,check,True,189300,,"{38300: 48, 38550: 240, 38450: 144}",1035650,True
0,2021-04-19T22:00:00Z,1100112,2021-06-21T22:00:00Z,2021-04-21T10:14:58.730Z,1593033466000,traite,True,189700,,{},1035650,True
0,2021-04-20T23:00:00Z,1100113,2021-08-08T00:19:39.476Z,2021-04-22T21:35:01.798Z,1554707149000,check,True,190300,,"{38450: 48, 38350: 12, 38300: 24, 38600: 12}",1035650,True
0,2021-04-25T23:00:00Z,1100114,2021-07-24T22:00:00Z,2021-04-26T14:18:25.879Z,1915695131000,traite,True,189050,,{38450: 144},1035650,True
0,2021-04-25T23:00:00Z,1100115,2021-08-08T00:19:40.255Z,2021-04-26T14:49:35.043Z,-1871584266000,check,True,188500,,"{38400: 48, 38350: 12, 38550: 48, 38500: 12, 38600: 12, 38450: 24, 38300: 12}",1035650,True
0,2021-05-01T22:00:00Z,1100116,2021-08-08T22:00:00Z,2021-04-26T15:04:33.503Z,20790778000,traite,True,189950,,"{38450: 400, 38400: 2400, 38600: 240}",1035650,True
0,2021-04-25T22:00:00Z,1100117,2021-06-25T22:00:00Z,2021-04-27T12:37:58.777Z,-480914362000,traite,True,188900,,"{38600: 48, 38400: 96}",1035650,True
0,2021-04-26T22:00:00Z,1100118,2021-07-26T22:00:00Z,2021-04-27T12:47:32.150Z,575766120000,traite,True,188550,,"{38600: 24, 38400: 240, 38450: 96, 38550: 144}",1035650,True
0,2021-05-03T22:00:00Z,1100119,2021-08-08T00:19:41.749Z,2021-05-03T14:48:06.658Z,-1074555813000,check,True,189400,,"{38300: 40, 38400: 400, 38500: 80, 38600: 160}",1035650,True
0,2021-05-03T22:00:00Z,1100120,2021-07-13T23:00:00Z,2021-05-03T15:00:57.037Z,-706757456000,traite,True,188700,,{38400: 120},1035650,True
0,2021-05-05T23:00:00Z,1100121,2021-08-31T22:00:00Z,2021-05-05T07:40:15.495Z,-1184227370000,traite,True,189650,,"{38500: 80, 38450: 40}",1035650,True
0,2021-05-05T22:00:00Z,1100122,2021-07-16T22:00:00Z,2021-05-05T07:55:37.164Z,-1550377586000,traite,True,189750,,"{38650: 40, 38500: 40}",1035650,True
0,2021-05-05T23:00:00Z,1100123,2021-08-26T22:00:00Z,2021-05-06T13:17:46.470Z,1270600549000,traite,True,189000,,"{38300: 24, 38400: 80, 38550: 48, 38600: 24, 38350: 24}",1035650,True
0,2021-05-05T23:00:00Z,1100124,2021-10-03T11:04:06.819Z,2021-05-06T13:24:07.691Z,1025128686000,check,True,190350,,"{38400: 120, 38450: 40}",1035650,True
0,2021-05-05T23:00:00Z,1100125,2021-08-08T00:19:43.754Z,2021-05-06T13:50:44.347Z,-1428966896000,check,True,189250,,"{38350: 12, 38600: 12, 38500: 12, 38450: 12}",1035650,True
0,2021-05-11T22:00:00Z,1100126,2021-10-03T11:04:11.139Z,2021-05-11T14:16:29.356Z,-985399178000,check,True,189100,,"{38650: 24, 38550: 40, 38500: 24, 38450: 40, 38300: 24, 38600: 20, 38350: 24}",1035650,True
0,2021-05-10T22:00:00Z,1100127,2021-08-15T22:00:00Z,2021-05-11T15:40:09.377Z,-211984913000,traite,True,190200,,"{38500: 80, 38300: 80, 38350: 40}",1035650,True
0,2021-05-12T23:00:00Z,1100128,2021-08-08T00:19:44.967Z,2021-05-16T19:40:23.278Z,931287870000,check,True,188900,,{38400: 120},1035650,True
0,2021-05-17T23:00:00Z,1100129,2021-08-08T00:19:45.593Z,2021-05-17T11:44:10.873Z,-1760451308000,traite,True,189750,,"{38350: 40, 38300: 40}",1035650,True
0,2021-05-17T23:00:00Z,1100130,2021-07-18T22:00:00Z,2021-05-17T11:48:24.510Z,2076401378000,traite,True,190450,,"{38400: 48, 38600: 24, 38650: 24}",1035650,True
0,2021-05-18T23:00:00Z,1100131,2021-08-19T22:00:00Z,2021-05-18T09:24:44.017Z,2006980998000,traite,True,189150,,"{38500: 160, 38350: 80}",1035650,True
0,2021-05-18T22:00:00Z,1100132,2021-08-20T22:00:00Z,2021-05-19T09:44:02.267Z,-1258751930000,traite,True,189050,,{},1035650,True
0,2021-05-18T22:00:00Z,1100133,2021-10-03T11:04:22.739Z,2021-05-19T11:24:12.059Z,-496232684000,check,True,190350,,"{38600: 48, 38550: 48}",1035650,True
0,2021-05-18T22:00:00Z,1100134,2021-08-18T22:00:00Z,2021-05-19T11:37:04.025Z,700632908000,traite,True,188550,,"{38600: 48, 38650: 24}",1035650,True
0,2021-05-18T22:00:00Z,1100135,2021-08-08T00:19:47.393Z,2021-05-19T12:23:43.038Z,-240517428000,check,True,188500,1215,"{38600: 12, 38450: 24}",1035650,True
0,2021-05-18T22:00:00Z,1100136,2021-10-03T11:04:27.140Z,2021-05-19T12:32:54.637Z,-792217006000,check,True,189300,,"{38500: 80, 38300: 40}",1035650,True
0,2021-05-24T22:00:00Z,1100137,2021-10-29T22:33:02.880Z,2021-05-24T09:33:17.725Z,-529928647000,check,True,189250,6364267,"{38550: 12, 38400: 24}",1035650,True
0,2021-05-24T22:00:00Z,1100138,2021-10-03T11:04:30.099Z,2021-05-24T09:38:06.789Z,-1254862151000,check,True,190300,,"{38450: 48, 38550: 48, 38400: 48, 38500: 24, 38650: 48}",1035650,True
0,2021-05-24T22:00:00Z,1100139,2021-08-08T00:19:48.591Z,2021-05-24T11:37:57.341Z,-881559602000,check,True,188800,2917,"{38650: 6, 38450: 6, 38300: 6, 38500: 6, 38550: 6, 38350: 6, 38400: 6}",1035650,True
0,2021-05-26T22:00:00Z,1100140,2021-08-13T22:00:00Z,2021-05-27T10:00:00.475Z,1494743802000,traite,True,189950,,"{38650: 280, 38350: 40}",1035650,True
0,2021-05-26T22:00:00Z,1100141,2021-08-26T22:00:00Z,2021-05-27T10:59:27.671Z,-228157618000,traite,True,188550,,"{38650: 48, 38600: 48}",1035650,True
0,2021-05-27T22:00:00Z,1100142,2021-08-02T22:00:00Z,2021-05-28T10:40:34.349Z,-1798554306000,traite,True,190250,,{38400: 24},1035650,True
0,2021-05-27T22:00:00Z,1100143,2021-08-31T22:00:00Z,2021-05-28T10:44:24.117Z,-1930932384000,traite,True,189650,,"{38350: 24, 38300: 12, 38650: 48, 38600: 48}",1035650,True
0,2021-06-01T22:00:00Z,1100144,2021-08-07T22:00:00Z,2021-05-28T12:54:07.955Z,-1777366859000,traite,True,189900,,{},1035650,True
0,2021-06-02T22:00:00Z,1100145,2021-08-02T22:00:00Z,2021-05-29T11:34:56.233Z,630968224000,traite,True,188700,,"{38400: 40, 38450: 80, 38550: 80}",1035650,True
0,2021-06-01T22:00:00Z,1100146,2021-11-17T14:51:42.450Z,2021-06-01T18:12:15.218Z,-870368803000,check,False,189150,15487,{},1035650,True
0,2021-06-01T23:00:00Z,1100147,2021-08-15T22:00:00Z,2021-06-01T18:16:01.129Z,1171909392000,traite,True,190200,,{38600: 160},1035650,True
0,2021-06-01T23:00:00Z,1100148,2021-08-02T22:00:00Z,2021-06-01T18:23:19.291Z,-2050999166000,traite,True,190250,,"{38450: 80, 38650: 48, 38550: 80, 38300: 40}",1035650,True
0,2021-06-02T23:00:00Z,1100149,2021-09-05T22:00:00Z,2021-06-02T14:34:13.161Z,-1173548260000,traite,True,189050,,"{38650: 48, 38550: 48}",1035650,True
0,2021-06-02T23:00:00Z,1100150,2021-08-02T22:00:00Z,2021-06-02T14:38:54.560Z,1646220706000,traite,True,189500,,"{38300: 12, 38550: 30, 38500: 36, 38600: 24}",1035650,True
0,2021-06-02T23:00:00Z,1100151,2021-08-08T00:19:52.210Z,2021-06-02T14:43:01.121Z,1353463902000,check,True,188900,,{38350: 48},1035650,True
0,2021-06-02T23:00:00Z,1100152,2021-09-02T22:00:00Z,2021-06-02T16:46:04.894Z,1977528402000,traite,True,188550,,"{38650: 48, 38500: 48, 38450: 48, 38300: 36}",1035650,True
0,2021-06-04T22:00:00Z,1100153,2021-09-10T22:00:00Z,2021-06-06T10:31:49.039Z,-993822707000,traite,True,189950,,{38350: 240},1035650,True
0,2021-06-04T22:00:00Z,1100154,2021-10-05T22:00:00Z,2021-06-06T10:35:31.737Z,1396452782000,traite,True,188900,,"{38500: 30, 38400: 96, 38550: 48, 38450: 48, 38300: 24, 38650: 96}",1035650,True
0,2021-06-04T22:00:00Z,1100155,2021-09-05T22:00:00Z,2021-06-06T10:49:00.137Z,1303947544000,traite,True,188100,,"{38600: 48, 38450: 40, 38300: 24, 38350: 24, 38650: 48}",1035650,True
0,2021-06-04T22:00:00Z,1100156,2021-08-04T22:00:00Z,2021-06-06T11:44:15.576Z,-505515560000,traite,True,189700,,"{38300: 40, 38400: 80, 38600: 48, 38650: 40}",1035650,True
0,2021-06-07T22:00:00Z,1100157,2021-10-03T11:04:59.619Z,2021-06-08T11:57:17.154Z,985128017000,check,True,189300,,{38600: 120},1035650,True
0,2021-06-08T22:00:00Z,1100158,2021-09-08T22:00:00Z,2021-06-09T13:56:41.698Z,96814256000,traite,True,188450,,"{38500: 48, 38550: 576}",1035650,True
0,2021-06-11T22:00:00Z,1100159,2021-08-16T22:00:00Z,2021-06-13T09:35:07.013Z,-338002428000,traite,True,188700,,"{38650: 40, 38600: 80, 38350: 40}",1035650,True
0,2021-06-11T22:00:00Z,1100160,2021-08-15T22:00:00Z,2021-06-13T09:39:19.871Z,-1890732654000,traite,True,189400,,"{38600: 160, 38550: 240, 38350: 40}",1035650,True
0,2021-06-11T22:00:00Z,1100161,2021-10-01T22:00:00Z,2021-06-13T09:43:36.263Z,1617526025000,traite,True,190200,,"{38300: 40, 38350: 40}",1035650,True
0,2021-06-14T22:00:00Z,1100162,2021-08-31T22:00:00Z,2021-06-15T15:46:09.755Z,-475654555000,traite,True,189200,,{},1035650,True
0,2021-06-14T22:00:00Z,1100163,2021-09-02T22:00:00Z,2021-06-15T15:53:29.803Z,241039556000,traite,True,189900,,{38600: 640},1035650,True
0,2021-06-16T22:00:00Z,1100164,2021-09-26T22:00:00Z,2021-06-16T13:53:10.735Z,-381027554000,traite,True,190250,,"{38600: 12, 38400: 60}",1035650,True
0,2021-06-16T22:00:00Z,1100165,2021-09-22T22:00:00Z,2021-06-16T14:05:48.366Z,1667389641000,traite,True,189950,,"{38600: 160, 38450: 40}",1035650,True
0,2021-06-18T22:00:00Z,1100166,2021-08-19T22:00:00Z,2021-06-18T10:59:55.491Z,-828354340000,traite,True,190450,,"{38400: 96, 38550: 48, 38600: 24, 38500: 48}",1035650,True
0,2021-06-18T22:00:00Z,1100167,2021-08-08T00:19:57.008Z,2021-06-18T13:13:03.301Z,-132197109000,check,True,190400,,"{38600: 6, 38500: 6, 38400: 120, 38650: 6, 38450: 48, 38350: 48}",1035650,True
0,2021-06-21T22:00:00Z,1100168,2021-10-05T22:00:00Z,2021-06-21T11:55:25.567Z,-459269886000,traite,True,188900,,"{38500: 80, 38650: 48}",1035650,True
0,2021-06-21T23:00:00Z,1100169,2021-09-21T22:00:00Z,2021-06-21T19:15:10.729Z,-2027679655000,traite,True,188550,,"{38500: 40, 38600: 48, 38650: 40, 38350: 40}",1035650,True
0,2021-06-22T22:00:00Z,1100170,2021-10-01T22:00:00Z,2021-06-22T12:09:31.823Z,1924037484000,traite,True,190200,,"{38400: 200, 38450: 96}",1035650,True
0,2021-07-01T23:00:00Z,1100171,2021-10-03T11:05:22.186Z,2021-06-28T10:52:28.333Z,1513686469000,check,True,188700,6549978,"{38400: 160, 38550: 96, 38650: 80}",1035650,True
0,2021-07-02T23:00:00Z,1100172,2021-10-05T22:00:00Z,2021-06-28T12:12:57.816Z,-1149109092000,traite,True,188900,,{38450: 96},1035650,True
